30h	36h	48h	54h	60h	72h
ENSG00000124145	-0.0677669586096285	-0.0348880252458065	0.068803817195873	-0.242645578886616	0.0282186105426684	0.174021432539704
ENSG00000124159	0.135750110143195	-0.00331461287455899	-0.105656201571501	-0.175043691586995	-0.0936954900470282	0.129823490121167
ENSG00000124191	-0.0531304366133813	-0.250797092197508	-0.0446511828847168	0.149136882110098	0.123912930849087	0.0862707461872567
ENSG00000124201	0.301387762598572	0.174240335030215	-0.645554341503337	-0.485767789579434	-0.055008912386309	-0.272699189256376
ENSG00000125107	0.154228149928411	0.087927418130542	-0.0370536850001878	-0.0238840741030542	-0.0517660709112343	-0.079163269862135
ENSG00000125510	-0.0568332907987278	0.162215568970432	-0.110740645796869	0.0592477465142176	0.0420032097994589	-0.0509059491549462
ENSG00000125533	0.12430736432549	0.433396014324616	-0.0992764708478789	0.808604618740752	0.171759373853977	-1.05348294804723e-05
ENSG00000125746	-0.122864855299079	-0.0414004409501949	0.277776144447715	0.0135880620190433	0.0021732622646556	0.119825449348729
ENSG00000125835	0.000320760358454149	0.274014730362225	-0.107924888375001	-0.123359614748539	-0.025929641652195	-0.357853852484328
ENSG00000126266	-0.0478098645276906	0.068183812697176	0.00599729798853647	0.109773900010576	-0.0692802624723304	-0.0607055004602414
ENSG00000126458	-0.407588126279975	0.187060768843364	-0.0540492557892422	0.0116682831967137	-0.102100471628243	-0.0610497585892601
ENSG00000126698	0.100314124524006	-0.181753176408205	0.0975043933985127	0.120239952582169	0.0641090752565863	-0.152120445572355
ENSG00000126746	0.0988050707234045	0.392171021793142	0.0355557027706788	-0.00602586127282449	0.538423719788488	0.0811626126344779
ENSG00000126861	-0.0224400531050121	0.164639951994823	-0.113332365387971	-0.0869300156433702	-0.0794314877758329	0.0623110493250894
ENSG00000126870	-0.0453300658581887	0.17911520894589	-0.0589493653994081	-0.0955385669336133	0.0322375356018518	0.0591568283854427
ENSG00000127249	-0.215464223941835	-0.043451088724745	0.140747105997817	0.0102762426760501	-0.759472171591002	0.137680997541532
ENSG00000127364	-0.147251436413174	-0.038030790521853	-0.0153918511352901	-0.0770445054346093	-0.0820083176917885	-0.0154057340920097
ENSG00000127472	0.284881051944167	-0.160118337957241	0.0201164417173179	-0.114537251262718	-0.110777290955882	-0.0510409130888568
ENSG00000127603	0.134948223909051	0.0252521487085794	0.0515446521814757	-0.112814047719086	0.00619424809359407	-0.226865739171753
ENSG00000127824	-0.022688272459046	0.66826582508347	-0.0805664745198381	0.00257835108089743	-0.0466884520085357	0.114233837884957
ENSG00000127946	-0.0883765603290877	-0.128275808439732	0.0710160767100264	0.169001339688556	0.0519251735327915	-0.0925337191903542
ENSG00000127947	0.0673580420530122	0.274220400182044	0.043035182132126	0.0972518906841128	0.00741219123738575	0.0325705633403128
ENSG00000128274	-0.103440167132214	0.112794387051461	-0.0747394889013065	-0.116747661473772	-0.0353745962733025	-0.0117772295739066
ENSG00000128482	0.240612225398181	0.0990236547782611	-0.101814185582063	-0.118874164027755	0.0361171829868147	0.00453708482567272
ENSG00000128513	-0.079764185887423	-0.0380784102243312	-0.0365628959903758	0.0234634829003741	0.0230078932981419	0.110448941777972
ENSG00000128573	0.248790231582187	0.0599405624267266	-0.0122160001373922	-0.0303925965984696	-0.0866094850693517	-0.0870745592556679
ENSG00000128595	-0.0171046421917257	0.0543552780547495	-0.130361209986036	0.109186929335372	-0.0963520097552785	-0.0397796119784791
ENSG00000128713	0.0463223753912369	-0.0839417373152151	-0.0515435295654119	-0.150541818796295	0.134417457292207	0.0854358154111162
ENSG00000128833	0.0243628941812902	0.209645473265274	-0.411566685793347	0.155818723931035	-0.0132095708234499	0.0562249648034173
ENSG00000129757	0.125549553585173	0.0318332610988339	0.176763209627791	-0.375789862378627	-0.0216823845923392	0.0706974450350041
ENSG00000130023	-0.103935051970808	-0.0232343304355451	0.161461402582855	-0.0732991014703967	0.171994799561768	-0.0293143164029921
ENSG00000130038	-0.517203241214568	-0.0366612459515885	-0.157324132232831	-0.00622741134713175	-0.0744122651563452	-0.0120473615269656
ENSG00000130165	0.0604935883552672	-0.101181289970234	-0.204647840569321	-0.0630835582075292	0.00213282258223894	0.0234851216054851
ENSG00000130656	0.0800943546824184	-0.104289946363781	0.431626915669456	0.0840477169455636	-0.212847594854485	0.0836476624102029
ENSG00000130726	0.0308497465517161	0.203507670098718	-0.521655109828729	0.214342647200077	-0.359905576496744	-0.04312814381797
ENSG00000130813	0.109628732604985	0.162377520268395	-0.058006538227455	-0.265698281183831	0.0340555703031609	-0.216095053677982
ENSG00000131323	0.300469533647212	0.0434753779838214	0.0678789247921161	-0.131474566885938	-0.0181567793271489	-0.149775110274372
ENSG00000131480	-0.062753591521111	-0.0787832827221013	-0.338852406933843	0.0080394860184659	-0.0567014552033148	-0.164009848809899
ENSG00000132004	0.40327359970033	0.26034535693227	-0.20052612724813	0.210051068392803	0.00832242855762851	0.232492125667988
ENSG00000132300	0.167544780125601	-0.128668384569397	0.0476584436584565	0.0676616457411487	-0.177520721748818	0.0251719310548317
ENSG00000132323	0.16573938331916	-0.282222265470954	-0.511033476663977	-0.19095476747848	0.160066239441055	-0.202743548562433
ENSG00000132749	0.0404514372287519	-0.0183751667518486	-0.0305173342475869	0.163360995161899	0.0476210955715661	-0.0199239993300289
ENSG00000132872	0.0466937100622546	-0.00653805999520252	0.241974139656816	-0.00411316939590141	-0.0524651233791703	-0.188678223218817
ENSG00000132915	0.0999632181181778	0.132590797586125	0.00214411877577062	-0.0988512963131341	-0.0191911546945525	0.145836696954855
ENSG00000133193	0.0095961953400027	0.048863501314079	0.126969889967658	0.061357696875407	-0.187311057567532	0.0316929766079106
ENSG00000133398	-0.0707413051508693	-0.0903342136413494	-0.19727356435087	-0.00484525547774635	-0.255661954061665	-0.0461429728988317
ENSG00000133424	-0.0441040726966652	0.154470078017727	0.00838304702016283	0.0193514673277502	0.0442986704526212	-0.0142820637404733
ENSG00000133597	0.00596976041984802	-0.140573887134637	-0.0292284275217591	0.060661888456582	0.00142701963397111	0.0179774690713111
ENSG00000133983	-0.0681589580161367	0.112604308243185	0.0808668876366839	-0.0187902050892864	-0.0646864567401888	0.0211238584410195
ENSG00000134186	0.0640866527840179	-0.400673186409572	-0.0122328712762355	-0.188612030452174	-0.0574133319708547	-0.216045595680446
ENSG00000134326	-1.04356623576509	-0.0854234346531128	-0.0595553403903028	-0.129908201537185	-0.0948623443264841	-0.0667980416659892
ENSG00000134532	-0.0312333499363498	-0.296932341135518	0.00587091028764242	-0.207313911447834	0.137055065005778	-0.068517666130159
ENSG00000134758	0.188892741521616	-0.0702189531068236	0.0240956621338958	-0.046114272257651	0.104924198306556	-0.0851439764548617
ENSG00000134780	-0.194255023757898	-0.0513907631988282	0.244852049324643	-0.0752363068451617	0.00493864135164716	0.334998284464519
ENSG00000134874	-0.056417959810702	-0.154563343048569	0.101111985013629	-0.148376871885002	0.114037794874979	0.664574237777844
ENSG00000134940	-0.0301728209158245	0.0100410208631458	0.0247611372332459	-0.0737431629056067	0.0210282471422811	-0.101303558597503
ENSG00000135226	0.00610196175117454	-0.100388915471337	-0.0869631477258975	-0.280757916469023	0.0372287577371357	-0.00464732873183079
ENSG00000135249	0.0134873389491279	-0.0157233908475944	0.0963129371920794	-0.00687175823613847	0.0974397391644019	-0.0286587082721906
ENSG00000135436	-0.215968552644278	-0.108357443656477	-0.063841464491636	0.0564599203729695	-0.00761553266113779	0.251864432623694
ENSG00000135446	0.280998166926309	-0.0603608993584768	0.120066596051514	0.0557633798141245	-0.0229452913465238	-0.111948067824166
ENSG00000135517	0.100060526182205	-0.1534333927932	-0.0120494267476913	0.0287025823839289	0.656195977084558	0.114924452189317
ENSG00000135631	0.0229579440061446	0.0284510201716828	0.120454870676435	0.0418516619463967	-0.0179187245353492	-0.0978666485380237
ENSG00000135697	-0.169644261965867	-0.0918258041302217	0.0637954124831008	-0.300258542265432	-0.0569176457272356	0.390814766337109
ENSG00000135931	-0.653496853489848	-0.204514394789111	-0.146471951279522	0.0182849769389071	0.090490146716235	0.0291730272812298
ENSG00000135953	-0.0616855187390275	-0.00122626980799456	-0.032038220020976	-0.321910581067603	0.0389703805544176	0.0405579890197671
ENSG00000136155	0.09156086095213	-0.134902607264956	0.0231582388912879	-0.073191725881952	0.0910930016627323	-0.0264794182802396
ENSG00000136160	-0.0491412896507339	0.0865333200751473	-0.0376286217224114	0.439393196601567	-0.0110502327281425	0.130793368964227
ENSG00000136695	0.0803033237048763	0.1084401986643	0.227747625048166	0.0523523865099073	-0.0753361925450464	0.0528901842234889
ENSG00000136810	0.0130411371480609	-0.00161032061337648	0.23240220214138	-0.0723399121236247	0.0635359479044337	0.255047356115497
ENSG00000136816	0.011977051411965	-0.0387220172463672	-0.131843153045122	0.0782183667345908	0.154921525892526	-0.0724441594835055
ENSG00000136940	0.0178863204005921	0.0944302199672282	-0.204945770942491	0.191743523940987	-0.275310965504419	-0.115558666789876
ENSG00000137440	-0.00484858885854441	-0.0493667910099038	-0.054756124380351	0.0644126469510408	0.174233548930376	-0.0195497947945995
ENSG00000137478	0.123039419898441	-0.123193072074016	-0.0961798437433146	-0.0334541293666518	0.0726432847671745	-0.0713131065596198
ENSG00000137674	0.0416379697399888	-0.0282224574484318	-0.226801518590163	0.121133289962004	0.0517813583680515	-0.229242803374227
ENSG00000137699	0.118493127086375	0.231685024556635	0.257606747978751	-0.054940374863483	-0.0290253158875545	0.131000457166769
ENSG00000137807	-0.142533433710348	-0.0122777527812496	0.030341080259217	-0.115650265109152	0.00362442083163117	-0.0754457099331445
ENSG00000137875	0.0867110558878655	-0.0328220261452469	-0.124780020952787	-0.0924591092461172	0.0902526705549741	0.208284314837417
ENSG00000138135	-0.00698210976564765	0.074714387678003	-0.00554184496000924	-0.087950533652446	-0.0887130164615642	0.0195226460591128
ENSG00000138160	-0.0482245121715771	-0.0559600608168722	0.00223585454174321	-0.00686273253379473	-0.108696498036184	-0.133925881267927
ENSG00000138161	-0.134093836246177	-0.0949074954544979	0.12256944885364	0.0972042435841995	0.0400893236934188	0.0460368869334011
ENSG00000138678	-0.188581362566045	-0.108510776925034	-0.0345431636756383	-0.442023396680859	-0.554254654581931	0.0102245972832868
ENSG00000139200	0.00569803021034332	0.0111683948395177	-0.261225472679365	-0.0838986657067296	0.323928622542304	-0.0788653939611118
ENSG00000139318	0.324743047343114	0.314309315341575	-0.108235570388315	0.0846647281335174	0.019645266593758	-0.0755890414042935
ENSG00000139351	-0.163557112287953	0.0154661320067847	-0.103582830170173	-0.258372718834912	0.10094800832372	0.00541735137408376
ENSG00000139428	0.0847794127053634	-0.00849573420840629	0.14246919687598	0.0230204405732168	-0.205263955690524	0.17192594005779
ENSG00000139437	-0.0169081789698732	0.0391719825465726	0.0816406930268233	0.0445486439546041	-0.0816902336239451	0.252790090979777
ENSG00000139508	0.100988985485596	-0.0274097904439937	-0.0996765927917762	0.0303098744797963	0.0108056902581917	0.276920849047514
ENSG00000139725	-0.103323752161843	0.061004890908196	-0.0679807211422441	-0.267309052360817	-0.0410871067426859	0.0462195220761332
ENSG00000139737	0.0956694970809894	0.228186938241449	-0.094730836978858	-0.246662718273941	-0.0102650068627105	-0.0220698551625835
ENSG00000139914	-0.0303025292440413	-0.0845355492879243	-0.0387134162814273	0.0638019120469483	-0.0433011030047847	0.0562606048654211
ENSG00000140259	0.125726679257931	0.0830777822253245	-0.0801423410407972	-0.0996225459782002	0.000350708260421939	-0.0382007508104388
ENSG00000140391	-0.0301955118271016	0.00471864714231203	0.0590048100904289	-0.155709097540834	-0.0844918734140491	-0.0722540160828433
ENSG00000140450	0.011078631921599	-0.0723172257795065	-0.0168926461567954	-0.123692944631537	-0.236791378427703	-0.420272250980354
ENSG00000140470	0.0463733530826259	-0.214668005823573	-0.214023897352481	-0.10866473888209	0.238430777269303	0.0575467176484204
ENSG00000140691	-0.154335587685301	-0.0159033231950859	0.106876762290526	0.170818522029413	-0.428530688693616	0.248119902514374
ENSG00000140905	0.0401095644961715	-0.0744768159589017	0.00228831176331923	-0.0440079725926414	-0.0270952175258632	-0.133886399721779
ENSG00000140939	-0.117377166899679	-0.0845521742434314	0.0454068982191096	0.0612506366033087	0.0605501307131474	-0.00676338087889109
ENSG00000140961	0.0814982874678153	-0.20018442324244	-0.127547280301571	0.353651494107029	0.0841059539766705	0.0202992940600293
ENSG00000141013	-0.148137411918693	-0.000840222772862849	-0.362977682949755	-0.12267667119454	0.349542678786673	0.0911383234457119
ENSG00000141428	-0.0707083933693908	0.19029670311619	0.220194367797673	0.0306410858004433	0.062120763218313	-0.0826102484535625
ENSG00000141434	-0.0572349771703603	0.12407282505569	-0.0129811504930434	0.12063585133689	-0.111139504258549	-0.0393860019632228
ENSG00000141504	-0.125468048711921	-0.030625178904403	0.0950981493780123	-0.0620982027327462	0.103260500147266	0.0433007569973792
ENSG00000141526	0.0130606351326422	-0.112210124152638	-0.0260074733298673	-0.00539177225503836	-0.109374300234459	0.0187515227591263
ENSG00000142173	-0.261399822141305	-0.0460808487240959	-0.0493327307607145	0.12928356274695	0.125289479204194	0.000353842085817272
ENSG00000142319	-0.0366551520107077	0.294082155802837	-0.170898498728783	-0.201394751855049	0.0631908794221869	-0.148330640721106
ENSG00000142444	-0.186989234442558	0.0530461312073986	0.0690381273035667	-0.150759767842499	-0.0137398914557956	0.234095923170593
ENSG00000142599	-0.0354785329259153	-0.0383267831788894	-0.226427585368296	0.166913927839271	0.192670200504585	-0.156033458198887
ENSG00000142784	-0.690580973609521	-0.0753666692002376	-0.125521949695307	-0.186140678258264	0.222102994873766	-1.2272945604089
ENSG00000143107	0.0529115826639606	0.190728310730634	0.0309344069863092	-0.118732260638437	0.0507955577242765	-0.0764899307046036
ENSG00000143341	-0.0564960724806228	-0.00587962346832901	0.257458586524314	0.0578214756791784	-0.253872649501099	0.073873625162471
ENSG00000143363	0.0346537779190067	0.251148266714422	0.111611081997434	0.0114104797519875	-0.0976685398846661	-0.0692117214319028
ENSG00000143376	-0.0419858289736152	-0.165473988567178	-0.0176818709611511	-0.302340746222445	0.0750272160831867	-0.0329687328535032
ENSG00000143575	0.0226266303722511	-0.079163913900033	0.109732418951176	0.0459032667354056	0.018286000314126	-0.0565766814573028
ENSG00000143742	0.133219912225567	-0.01892821511827	0.0658199182769466	0.0522943227710477	0.0756562703829096	-0.028726688210441
ENSG00000143815	0.133755303469265	-0.0296560926565631	-0.121177788461496	0.114813481168577	-0.473746277037839	-0.0292230806272841
ENSG00000143891	-0.0890539145044551	-0.10899194741481	0.0141738069025387	0.134934480840759	-0.281213998811779	-0.0944745293346028
ENSG00000144182	0.00684709163335562	-0.255958222784651	0.0249707689928721	-0.552840509619684	0.150685391449878	-0.326359931839131
ENSG00000144579	-0.0343018052181504	-0.260306725411395	0.116825124528334	0.300585582723041	-0.333600983566052	0.0617514854839237
ENSG00000144591	-0.01462291682104	0.145025720168084	0.124039488329993	-0.0248103247273725	0.105463477351951	0.00981504619905789
ENSG00000144935	-0.0963225860826003	-0.0332293633785437	0.115469382089891	-0.154780217449273	0.199551103561956	-0.0688183474160464
ENSG00000145087	-0.0377376594539758	0.15501987647149	0.0537575888451007	-0.286326289966726	-0.0291638691130804	-0.00542016662695459
ENSG00000145246	-0.0228050601182789	-0.0203574346360836	0.439339169609828	0.101475145111489	0.0941315101977421	-0.0638764303357415
ENSG00000145681	-0.0488001056698305	-0.137820900142897	0.0189980437535707	0.107659534351312	-0.119395948414833	-0.00770642905878708
ENSG00000145740	-0.220567582241536	0.0548841311358098	-0.711014010917091	0.112899365820772	0.040917061622995	0.216750933303124
ENSG00000145819	0.0563248064783351	-0.208649249896641	-0.23479340465431	-0.0753951413301204	-0.0996739124409398	0.116450240372624
ENSG00000145860	0.132382806052836	0.161971028837902	-0.224334187112677	-0.058036090589316	-0.0209113439410814	-0.100330741408435
ENSG00000145916	0.385705507453936	0.0116756622995518	0.343395907661747	-0.193371429258664	-0.217518389761683	-0.0610549443200359
ENSG00000145936	0.1574641783825	-0.163835579049615	0.152835025178089	0.140895410462902	-0.280722038168607	0.0262050933052211
ENSG00000146007	-0.243622460799274	0.0170270200746187	-0.15663494122086	-0.0385661928792661	0.338342192968932	-0.127918468474613
ENSG00000146038	-0.285826227871485	-0.107785896341425	0.000647582832912441	-0.0889684754095228	0.338945980534297	-0.0608939023369211
ENSG00000146109	0.134462386297279	0.127806170680191	0.0620735559640308	-0.000872404135627391	-0.0212175296150695	-0.0162501801949624
ENSG00000146729	0.0276590091992421	0.0119542038580137	0.572037038762768	-0.0454583923446258	-0.0191779594221358	-0.472406160873731
ENSG00000147117	-0.00440188006973763	-0.210792878790703	-0.00633487285959689	0.325357279010075	0.114039908908739	-0.140036713049525
ENSG00000147364	-0.368150800774541	0.0234031904260622	0.0707485913025927	0.0213167557009184	-0.213736121718081	-0.0975284165498896
ENSG00000147853	0.0452593892257109	-0.188171432816519	-0.231321992891531	-0.0534106487074002	0.0100834185214496	-0.0165335322573599
ENSG00000147889	-0.0181342630386352	-0.277931723410703	0.151018592812906	0.0808360501309506	-0.0358781573605969	0.0252835236729799
ENSG00000147912	-0.0482619610900574	0.101432845056959	0.0827071470568344	0.0829839301528062	0.147580451987646	0.0937663335446167
ENSG00000148136	-0.00408815837969279	0.03506271792483	-0.326211093140846	-0.00894257009327563	0.22397963205115	0.00369102337387458
ENSG00000148175	-0.163665672239042	0.0116973147793387	-0.0187406431996197	0.133835317444826	0.0205919369815986	0.0868551356025155
ENSG00000148339	-0.111739403171185	0.189679082507875	0.0674831697737911	-0.0608069300567706	-0.0315615916373989	-0.143807871794165
ENSG00000148426	-0.213300086963088	0.157717394112331	-0.016410085650441	-0.0283153172222352	-0.0704655873135597	-0.617013811658853
ENSG00000148482	0.0128984283384005	0.0131923153101049	-0.0420817438289438	-0.108327530623738	-0.0816069639768762	0.148511948622525
ENSG00000148602	0.0705893678425934	-0.111087723392587	0.104470573662799	-0.125431168826278	-0.0627972886649803	-0.0282019546202849
ENSG00000149016	-0.0238240190301517	-0.165634252116848	0.0854739181525239	-0.0837419358999298	-0.0318190225935483	0.0841160878637233
ENSG00000149295	-0.0188703562971663	0.020603012846743	0.0465961261209428	-0.247756948871295	0.0446897658370426	0.0183745017897836
ENSG00000149428	-0.100390455269674	-0.0668550882030878	0.0832379066152426	0.0153918388121349	-0.087745670770006	0.120996612364937
ENSG00000149926	-0.0276799474808094	-0.132492298981983	0.0655549581149687	0.130290146767071	-0.136209659291204	-0.0737663121068675
ENSG00000150401	0.29130749588744	0.0237230717402156	-0.0820243132767405	-0.179126039974658	-0.140881099775984	0.226492303766139
ENSG00000150637	-0.0278540686178846	-0.0989885528895919	-0.0553866114324778	-0.105322549853457	0.296917925773452	0.0959774060017941
ENSG00000151208	-0.123329745394676	0.197663269896733	-0.0443822008612574	-0.0107610728672046	-0.108587373558655	-0.161183098279482
ENSG00000151364	-0.0453152082402219	0.047341543172319	0.0192540731132513	-0.0590677695939229	0.133898951073648	0.207651706006781
ENSG00000151693	0.110687508330553	0.0671969571233172	-0.709354121095719	-0.0447350204376686	-0.267910168352659	0.0419426181869949
ENSG00000151773	-0.101028186342767	-0.0876439812463179	-0.0259044905218454	0.013544571642378	-0.0908802936715833	0.044289740676908
ENSG00000152137	0.0142459219709921	-0.275854234191104	-0.0861251534640222	0.0773385022829543	0.258312042840008	-0.0208277688128907
ENSG00000152749	0.0118842409913601	0.00657894466616623	-0.615908179972315	-0.156257230438282	0.0150128622768474	0.0489983327063352
ENSG00000152760	-0.0330893257720334	-0.106478876786184	-0.142193267248363	-0.112105670516235	-0.0087234029019226	-0.18318036045713
ENSG00000152944	-0.119129406490341	-0.183512791165739	0.0236337702067798	-0.0460629134480731	0.615083986759747	0.0942454523426222
ENSG00000152969	0.0397897974303127	-0.0125648625938505	-0.111681739758752	-0.0480469497265528	-0.123925239613323	-0.0197457210027903
ENSG00000153060	0.198889673451809	-0.0598110443892642	0.0493627389482558	0.0707684455893147	0.0801760512068383	0.00696566816522992
ENSG00000153767	-0.0330185874692027	0.476633368696041	0.0216639159390161	-0.0407427581611784	0.0289484799341683	0.258898775246723
ENSG00000153815	-0.0735777951713743	0.0642133116367744	-0.154771913406676	0.0902733231149882	0.195350563546956	-0.270473750980342
ENSG00000154358	-0.113512768329668	0.13565732802844	0.157553191344564	-0.11706362553255	0.167866893522491	-0.17900482263898
ENSG00000154553	0.0515562821034994	-0.192315345637588	-0.166160161055086	-0.128963240778813	-0.0596709456465163	-0.0891706211507524
ENSG00000154723	0.123611019354334	-0.0697796764127834	0.0432056164106882	-0.235487624493278	-0.155476516724916	0.328076907177507
ENSG00000154781	-0.486464813643748	-0.0143391307885844	0.308275328031764	0.0813219511794386	0.00533439744721035	-0.23584344159996
ENSG00000155254	-0.0830780235428599	-0.0677445384419949	-0.0174041364045046	-0.226636262442825	0.204803217478109	-0.0559877107044831
ENSG00000155380	0.0279765734511172	0.080527217649097	-0.218917939095594	-0.0348863754357266	0.3508202821253	0.00776593657174551
ENSG00000156171	-0.0488918152827083	-0.224076830125409	-0.237425393603173	0.00164835814124764	-0.11347679638934	0.0300644779554122
ENSG00000156298	-0.229251468074015	-0.0391116350851816	0.188609402787558	-0.0391058329246225	-0.101917535193283	-0.160660337858745
ENSG00000156603	0.408033667964517	-0.0265903526026552	-0.0205685774491779	-0.197131665640301	-0.240011875428874	-0.158622569979544
ENSG00000156738	0.155015998037408	-0.049815167010873	-0.0333608289266169	0.0205432292815481	-0.033506265073654	0.0344038742478793
ENSG00000157106	-0.187254075964596	-0.115709717821124	-0.0755047815079897	-0.0653891581569296	0.0250469814927543	-0.00326841890026941
ENSG00000157500	-0.0169890824443695	0.171793624417194	-0.474311297704734	0.0370253247821969	0.0545137656590816	0.104333549275952
ENSG00000157514	-0.234887648494476	0.0391228594576922	-0.244961518623236	0.0841266681374992	-0.165202095199146	0.107692614984678
ENSG00000157851	-0.037670644803848	-0.0303265993539815	0.0674695275086776	-0.158272864929199	0.069797012458821	0.157197726425303
ENSG00000158106	0.0292162393157194	-0.0281890481563716	0.0848079610459698	-0.511071346482759	0.256243521184796	-0.0664807008459466
ENSG00000158163	0.0238542752741194	-0.0946035107745692	0.0119900212949071	0.302000085562631	0.0694031086284393	-0.00962591185278594
ENSG00000159111	-0.0139758169025634	0.0582449271755297	-0.0956265067650719	0.252554751479003	-0.0469576641979289	-0.0371352575740393
ENSG00000159197	-0.0824674300174948	-0.28104494928092	-0.0939625736222549	-0.0388298129190465	0.150498489760895	0.0548120879571981
ENSG00000159763	-0.366626392341585	0.0172736596906435	0.0733718071354854	0.0968850087110985	-0.0155086259916282	0.0380733807250101
ENSG00000160299	-0.0104402089830854	0.00521267707472065	0.0245918068679426	-0.083323550506338	0.0941345754294254	0.256048295995448
ENSG00000160410	-0.151473471685129	0.0400320783941842	-0.00528016599007586	-0.119803224057813	-0.0415076577314979	0.0775788829002219
ENSG00000160563	-0.12780968380606	-0.0396358810483536	0.0644868767623148	-0.138461079682706	-0.10987824934268	-0.0854775638424871
ENSG00000160741	0.0359387167038981	0.0968458653281286	0.217294089115854	-0.147345307898254	-0.0151377990021168	-0.0180798859193173
ENSG00000160949	-0.00569727165850805	-0.141965664360329	-0.161617118065637	-0.140239030678095	-0.0320996602814345	-0.0948459758866174
ENSG00000161270	-0.239920197034732	-0.111387785110283	0.154513931756828	-0.144533297612089	0.000446205011287818	-0.161286560134217
ENSG00000161405	0.0457242844766042	-0.0280151361473922	-0.0423838433974281	-0.117061898611228	0.00482040157710421	0.0282562111833199
ENSG00000161714	0.0512463381143201	0.194770918255777	-0.166459062242334	0.0301976318715254	-0.0306970394359674	-0.253942419176709
ENSG00000161929	-0.0660750563586999	0.0484266072606276	0.0123227154119885	0.104934327839726	0.0948935281089115	0.138692087971438
ENSG00000161999	0.102862113422391	-0.374928134881524	0.197083171941824	0.0495099495590689	-0.158962898440995	-0.210366370783271
ENSG00000162066	0.0723966217739841	0.104942265149497	0.0644648557288852	0.393834283179675	0.0957252643399927	0.276213308685546
ENSG00000162105	-0.0446614023090609	-0.143230642887707	0.0341942654158037	0.0873757645925484	-0.0257332435156542	-0.147954863674697
ENSG00000162415	-0.176490564241669	-0.128044768138462	-0.177202662610011	-0.169730343497579	-0.150763888260601	-0.029938723786515
ENSG00000162571	-0.0219323681422008	0.217431104788695	-0.165911048962981	-0.234801532542101	-0.00761146430007583	0.504427078726711
ENSG00000162627	-0.118300859406502	0.383943785353456	-0.114228667988951	0.0630330882914378	0.0695850669741945	-0.126989585489254
ENSG00000162734	-0.120151056880552	-0.042300886809377	0.127821494385997	-0.0349920321273866	-0.214567263483976	-0.0631324603142254
ENSG00000162779	-0.240789837767822	-0.0199656984605682	-0.00347228485146604	-0.028584782613826	0.4888251219732	0.169896490509381
ENSG00000162813	0.926240746057144	-0.0252027660221135	-0.124576687664843	-0.0536199706092422	0.0573644581939536	0.128012273982015
ENSG00000162889	0.0216507047865694	-0.0881306330631582	0.0151498135855578	-0.249103844044833	0.252846036946447	-0.35087474555174
ENSG00000163002	-0.0338595332438292	0.0727760337549477	-0.310153035784965	-0.0431231579513639	-0.204582039826014	0.140017191854695
ENSG00000163207	0.419413368535513	-0.0770869440805685	-0.112898749275389	0.00449180418370521	0.0352647367891435	-0.178717801340753
ENSG00000163395	-0.0844201061408233	-0.0152167303636667	-0.333765063190298	-0.295707731573245	-0.0953955357099051	-0.0913520235877646
ENSG00000163464	0.0271934713680858	-0.027969065847949	0.913139408827464	-0.0241691801595826	0.0451488962977417	-0.076155895716651
ENSG00000163466	0.0543522033967587	0.0718304132553517	0.0832753091875906	-0.0657435154732549	0.0219415649488986	0.01377534319236
ENSG00000163515	-0.20627316460617	-0.0142918478183483	-0.102841152598349	-0.0414963421142612	-0.0545017432103097	0.0112896265906143
ENSG00000163630	-0.0542033309431004	-0.168001878266653	-0.24477422380822	0.0407050880023719	-0.142312494694983	-0.0849715471310197
ENSG00000163637	0.0748450545103398	0.0524306489839527	-0.140717035336997	0.0377332436403215	0.0280408408966165	0.010313118676961
ENSG00000163817	0.207926284207714	0.10641321533567	0.0138321946268878	-0.0727758851959219	-0.0205177043769182	0.0267077066359391
ENSG00000163909	-0.0509914419929244	0.0287793855304447	-0.00871548179039709	-0.125663202766828	0.027834683448632	0.0195895888906623
ENSG00000163933	-0.193584492770182	0.0720228910321179	-0.0582549895675252	0.138229371880865	0.0771959558083951	0.175276182780399
ENSG00000163961	0.0408957672061539	-0.145843426315351	0.00536937902381733	-0.0984338410766388	-0.328269135117945	-0.0642346549125292
ENSG00000164076	-0.0595021865735076	0.0283573368433154	0.0843720125492554	-0.043346045879123	-0.0934272537783463	0.0416663050734568
ENSG00000164129	-0.0374055151213195	0.182636851002184	0.00903134237944828	-0.102755450505421	0.267149915443078	0.0287141349028686
ENSG00000164221	0.0749632679859751	-0.00795437701049995	0.106503345531729	-0.0800454053213731	0.144533672129015	-0.0260794260771127
ENSG00000164244	-0.208469916345688	0.179119689807805	-0.0301412886847012	-0.0317344359080556	0.104192396494721	0.0563073319186037
ENSG00000164291	0.0186387550783067	-0.166989699004485	0.314558380471498	-0.139329521933495	0.0642157266572463	0.0998985571676426
ENSG00000164300	-0.142899822418329	-0.0369304754061988	-0.379545185643195	-0.16672010372551	-0.0160650852570538	0.130705003171509
ENSG00000164631	-0.0924491603808004	-0.0133795975065366	-0.0794211602627787	-0.0490134102374344	-0.149926985353225	0.137994512647974
ENSG00000164828	-0.0791624072051581	-0.0314592113539843	-0.00064444979070899	-0.123010186948872	0.0361918674475019	0.452433131384078
ENSG00000164932	-0.017149420918759	0.128881175493593	-0.0658303243383174	-0.103818884563986	0.116261408697223	-0.124187416571292
