7h	12h	24h
ENSG00000117906	-0.171856166025492	0.0422530354170509	-0.0311357296491236
ENSG00000117983	-0.102729450936492	-0.0167974994686488	-0.237267549412154
ENSG00000118058	-0.0803008633120162	-0.193502634688603	0.0394295887450558
ENSG00000118094	0.132683157456947	-0.201620370315634	0.338081170474489
ENSG00000118181	0.0272218926564429	-0.00589882374807704	-0.04675551118707
ENSG00000118245	0.0405039156090341	-0.0194628648892401	0.041228912462645
ENSG00000118407	-0.163685610444495	-0.126520541835691	0.226630424475313
ENSG00000118418	0.0993330949775064	0.0773351227967286	-0.306375237206687
ENSG00000118482	0.0127636783889334	0.316177591493923	-0.102308889921886
ENSG00000118491	0.0129986556807573	-0.0412186068130493	0.0429336102230377
ENSG00000118495	-0.0537484422578659	-0.0672910485707033	0.0747665017776106
ENSG00000118600	0.142490408540961	-0.0626262725834366	-0.390423299654168
ENSG00000118689	0.044862130340861	-0.0692912257897739	0.11149525260037
ENSG00000118705	0.0084674098251171	-0.0187609571705503	-0.08608426179418
ENSG00000118785	0.00690842517920398	0.00502489590565514	-0.102104646506334
ENSG00000118816	0.0116044437531505	-0.125488337758049	-0.109327429949741
ENSG00000118898	0.243625952689195	0.0344057470221445	-0.00699281004868091
ENSG00000118900	0.0303900871091113	-0.0228824535834384	0.0127169016979559
ENSG00000118997	-0.0965741918527089	0.00311284777289137	-0.253209338940286
ENSG00000119048	-0.343241051885753	-0.582936145559628	0.214129875201893
ENSG00000119121	-0.00103419852437359	0.54423813410252	0.281371915606095
ENSG00000119125	-0.31303972672183	-0.0460194671147702	-0.231385010496905
ENSG00000119231	-0.230103207405911	-0.380448790913324	0.12232922674956
ENSG00000119333	0.345120936809222	-0.480424846268052	-0.111103940766654
ENSG00000119431	0.169001104156208	-0.0782638962275139	-0.00838878279555703
ENSG00000119446	-0.0650355584424884	0.0396759087432195	-0.0545074728877675
ENSG00000119457	-0.118854029730882	0.107724765446746	-0.0548601903234539
ENSG00000119523	-0.0259875667768637	-0.138697133351609	-0.113810380232319
ENSG00000119599	-0.20167142332968	-0.0578179468507625	-0.0151676092745117
ENSG00000119608	-0.112821562309952	-0.210438394411983	0.13321769421025
ENSG00000119638	-0.0582985875857656	-0.132662407380177	0.342037454367487
ENSG00000119640	-0.234483351254351	-0.148700110795879	0.361280204589786
ENSG00000119650	0.324955252577621	-0.185032501058294	-0.322125745614211
ENSG00000119685	-0.56370145310448	0.210310554438606	0.147079080121989
ENSG00000119686	-0.0568434675776614	-0.109087653232028	0.0302827934284521
ENSG00000119707	-0.368820884945907	-0.145487399137873	-0.00361665839353472
ENSG00000119711	0.419891067418803	0.131236839213316	-0.0842204687430046
ENSG00000119725	-0.319190791469024	-0.052169871971311	0.239514711230819
ENSG00000119729	-0.1671760223421	0.0960185756559622	0.21273248113687
ENSG00000119737	0.112883515018221	0.185487686131955	-0.349244513356862
ENSG00000119782	-0.352696040878374	-0.00495694127346091	0.133150795472763
ENSG00000119866	-0.351354909918738	-0.236578362273945	-0.44087723073145
ENSG00000119915	0.0789773175548296	0.169364607512776	-0.152837984157982
ENSG00000119950	0.17649971091475	-0.015142912042041	-0.0689073406856796
ENSG00000119986	-0.0518801732181234	0.00876764467279134	0.138359846638139
ENSG00000120071	0.0903620640223982	-0.0147671356550865	-0.219910221385883
ENSG00000120211	-0.00357939850464432	0.140463219752291	-0.0645115455512055
ENSG00000120217	-0.0598651888522248	-0.0824471446267792	-0.263428303105792
ENSG00000120256	0.0212834986715495	-0.140011180235329	-0.039785951633626
ENSG00000120265	-0.00313812134672808	0.0367063917942637	0.0764395652570471
ENSG00000120318	-0.0683418050831073	-0.216566804621756	-0.514193263598406
ENSG00000120333	0.185393848375375	-0.279393786957555	-0.00739438620122564
ENSG00000120440	-0.290982706819081	0.289562654871601	0.246169437742045
ENSG00000120457	-0.271245000028187	0.439787631744233	-0.0736000022821391
ENSG00000120519	0.186290169640762	0.0698337592561161	-0.077788241488672
ENSG00000120688	0.0583302596792888	-0.326440568890446	-0.114765771566709
ENSG00000120699	-0.108116504152104	-0.510404042622627	0.0591041080652876
ENSG00000120820	-0.232828021886919	-0.111908565846643	-0.108065351508618
ENSG00000120899	-0.059711578738062	-0.0370564805867091	-0.0133923464176095
ENSG00000121211	0.567222914723138	0.058116390408616	-0.0280357740812954
ENSG00000121310	0.217173123367381	-0.47899390762031	-0.0453996285014918
ENSG00000121314	0.0934607868943411	0.438763772561922	-0.0321136843677783
ENSG00000121406	0.0210274357252143	-0.00961728672092891	-0.0741413119649049
ENSG00000121481	-0.052331136489492	-0.161885430328625	0.0251824034413894
ENSG00000121579	0.635045868818497	-0.388189679217826	0.0967320488379834
ENSG00000121690	-0.0978252755107768	0.0651307171966122	-0.0499307849721481
ENSG00000121764	0.0641217350352745	-0.203354483405465	0.12262532682478
ENSG00000121769	-0.0974024385606453	-0.199708378195928	-0.0542400288985461
ENSG00000121853	0.040221148953887	-0.205196393563809	0.156278467447293
ENSG00000121898	-0.0493000617733455	0.775405428074465	0.479805708882706
ENSG00000121904	-0.191874541580133	0.133931998040532	0.221475776448506
ENSG00000121964	0.155554456273687	0.0681688491595634	0.0635334902795499
ENSG00000122033	-0.167946584280579	0.0699307766475015	-0.917510075349671
ENSG00000122133	-0.282266354029196	0.0102117623675477	-0.0186993156361851
ENSG00000122188	-0.46633433554967	-0.164502698158585	0.146633233331012
ENSG00000122299	0.23415967745824	-0.0822716967112165	-0.380711474679887
ENSG00000122390	-0.0276756824513106	-0.0514372520879564	0.317149691104622
ENSG00000122482	0.0345824272523251	-0.0570011901330624	-0.0829981630601265
ENSG00000122591	-0.761831026615453	-0.0355577816702273	-0.0142428457184686
ENSG00000122592	0.798710183659957	0.329708914774506	-0.0580898131978443
ENSG00000122692	0.0859123743257661	-0.00779979451191555	0.129857647320099
ENSG00000122711	0.18262644952151	0.289379429049104	0.0176819238490766
ENSG00000122729	-0.318803123475845	0.0588612899185043	0.0159094464779604
ENSG00000122783	0.533286584843077	-0.0396437222084112	0.0913035936912886
ENSG00000122786	-0.220197313432032	-0.0542080361384683	0.210786654849855
ENSG00000122870	-0.169807181983942	0.0514850877583296	-0.0890852019875161
ENSG00000122873	0.0179402387488281	-0.0166149030459974	-0.21732184286152
ENSG00000122958	0.00851396539540517	0.31066849831274	0.413145022155815
ENSG00000123080	-0.181133481999095	-0.0167727729610343	0.18326334767165
ENSG00000123091	-0.0341118177240351	-0.019748827643211	-0.303466334656086
ENSG00000123119	0.24892675513664	0.0406531003833625	0.434274937338859
ENSG00000123240	0.0144813254491272	0.00865819892666053	0.145887658396552
ENSG00000123342	0.527524622291147	-0.0600333918025499	-0.00694549760122628
ENSG00000123384	-0.0159860802138683	-0.0913940260499212	-0.135333371238164
ENSG00000123395	0.011421356513198	0.134289110703745	0.167434589192406
ENSG00000123552	0.0399197309909566	0.0417134237554239	1.03666618888941
ENSG00000123572	-0.317639797064822	0.660714830506963	0.0521641832261036
ENSG00000123609	-0.0824232659352665	-0.104775769197743	0.133323858060115
ENSG00000123728	0.0830818699863218	0.0629300867664278	0.044105873010972
ENSG00000123737	0.0953942789138755	0.0856439398170317	-0.127947310172104
ENSG00000123843	-0.106262179791786	-0.0767654290290351	-0.150086807378493
ENSG00000123892	-0.392603996800651	0.034617189140033	0.0601973843410469
ENSG00000123989	-0.0385275573316353	-0.121029448585342	-0.0772939547345433
ENSG00000124003	-0.0016929105830951	0.107870019352802	-0.121459016399073
ENSG00000124089	-0.296272712442637	0.0904134254216213	0.326573182890642
ENSG00000124091	0.225701372904603	-0.0125780869999224	0.264936686724209
ENSG00000124116	0.217055956857477	-0.117484657149695	0.161637198319277
ENSG00000124205	-0.692911261369873	0.108727439872162	0.107994518786391
ENSG00000124228	-0.555126657338314	0.0245494455610699	0.0165658185967275
ENSG00000124251	-0.0630811740415581	-0.0132734983349761	-0.157161994081575
ENSG00000124380	-0.0611487610680426	0.23474348245713	0.313979621175617
ENSG00000124493	0.0446076981950897	-0.043425498883128	-0.0643793330439785
ENSG00000124496	0.627528291101924	-0.0742916738413107	-0.157886837745682
ENSG00000124587	0.0522009806171534	0.085789891359551	0.0678528882262525
ENSG00000124613	0.847865824185904	0.101743052406466	-0.394386675484412
ENSG00000124678	-0.00368023555507927	-0.157653994114584	0.360977483059306
ENSG00000124749	-0.0966144135473372	-0.204005203344013	0.465502183151928
ENSG00000124762	-0.216202347358384	-0.237224174245494	-0.287799929850207
ENSG00000124783	0.210463973783039	-0.0818304187319286	-0.0214763699738244
ENSG00000124786	0.0697232481427055	-0.218111868169886	0.00872241825417556
ENSG00000124802	-0.066730783895441	0.0179943963240194	0.444601397540794
ENSG00000124935	-0.219084920276402	-0.0572503456646179	-0.0483589527814547
ENSG00000125107	-0.0849765042850998	-0.21085985872426	0.409691515552141
ENSG00000125257	-0.0277816556723482	0.216918781116474	0.112533923235549
ENSG00000125352	-0.21749067878424	-0.0632438963442438	-0.0113421148340492
ENSG00000125388	-0.0576703396877066	-0.0108632047252944	0.329568675670782
ENSG00000125447	-0.160370500658576	-0.271144718288077	-0.243931217790034
ENSG00000125450	0.131419919824824	-0.260252845974144	-0.300853107802033
ENSG00000125482	-0.0657870927640752	-0.0107501716724657	-0.0246541256571001
ENSG00000125522	0.470382794434401	-0.399389098625454	0.0819638472708798
ENSG00000125611	0.0647596532606611	-0.0372332655178186	0.0760665489194198
ENSG00000125629	0.0846169225967337	-0.140130454144653	0.0514792612521363
ENSG00000125652	-0.01048147013593	-0.0970542431718222	0.252634306126323
ENSG00000125656	0.0203925343424632	0.198394510023477	-0.462462385305879
ENSG00000125726	0.00638518319213954	-0.155667647093962	-0.155533058494795
ENSG00000125730	-0.0366519473995733	0.11676787802408	-0.0692922363311981
ENSG00000125744	-0.0588702761807962	-0.337635115458579	-0.0600055759499964
ENSG00000125780	0.027424755357762	-0.389696011340034	-0.10600080619703
ENSG00000125788	0.130661102926941	0.0654021092724667	-0.0575427373833601
ENSG00000125816	-0.0724304863191444	0.0922043446707853	0.12601969887983
ENSG00000125817	0.0703850091666887	0.00987062716844692	0.00282694676472417
ENSG00000125845	-0.130996661529417	-0.014005328544292	0.377853132728432
ENSG00000125871	0.0988138401731315	-0.0966052917801807	-0.130788700049552
ENSG00000125888	0.110896015171305	0.0163268225148032	-0.121025204433433
ENSG00000125895	-0.0860867438591164	0.0285546424945805	0.208003002184499
ENSG00000125912	-0.381720818462413	0.333035049528117	-0.145771143898642
ENSG00000125931	-0.143528839512488	-0.0809835408318484	0.0870104092147542
ENSG00000125967	-0.0246599745322375	-0.316519273469017	0.230405571092059
ENSG00000125970	0.00134132716711299	-0.132679344746083	0.260205788629027
ENSG00000125999	-0.0218482567835713	0.0375593430949828	0.171685322044478
ENSG00000126067	-0.0561903931436071	0.134322835041827	0.317375224355651
ENSG00000126216	0.53881948451467	0.198923189525053	0.124088940389383
ENSG00000126217	0.0627058140270904	0.0888944424777698	0.128762262776556
ENSG00000126246	-0.000977387453592845	-0.0809435281428274	0.487907216392147
ENSG00000126249	0.010533680565687	0.0419636191209699	-0.118841337260122
ENSG00000126254	-0.133817914118709	-0.227969264183406	0.211992516116824
ENSG00000126266	0.212016628487922	-0.227166012653134	0.00163204746226953
ENSG00000126457	-0.248045153508359	-1.5927635153056	-0.0649100080584167
ENSG00000126545	-0.0626839614938781	-0.242579026361573	-0.0820311232509846
ENSG00000126653	-0.0724964952526805	-0.0388037546369346	0.192606990195532
ENSG00000126746	0.00268184933622854	-0.223510515392089	0.350620044200544
ENSG00000126752	-0.0212755870099877	-0.359943661067054	-0.13579913208686
ENSG00000126756	-0.031378504602678	0.0245549294992446	-0.214276538728643
ENSG00000126777	-0.144018603647153	-0.0919857891301567	-0.297400547029013
ENSG00000126821	-0.240257467351753	-0.0704677497480297	-0.202566427996095
ENSG00000126883	0.285890283306856	-0.465526148502693	0.100628310468357
ENSG00000126950	0.0661384585064813	-0.117166638294648	0.0500278291099008
ENSG00000127084	-0.263463788475234	-0.204347643728481	0.251188779190636
ENSG00000127124	0.477715037604167	0.0467061010126629	-0.307906078610097
ENSG00000127325	-0.0970733119189292	0.13066726462809	-0.107308737016861
ENSG00000127328	-0.0340797192451268	-0.00527989879265019	0.132619198165906
ENSG00000127329	-0.0960276203720293	0.0136547128957106	0.11771216098934
ENSG00000127366	-0.0159973526994618	0.204528154165769	-0.075742743633984
ENSG00000127399	-0.050503809270665	0.270570932575404	0.18675350815565
ENSG00000127463	0.291119501861668	0.0157083163527331	0.285296802772827
ENSG00000127527	0.156979282981377	-0.870527712238476	-0.586303729922441
ENSG00000127554	0.23803924465655	-0.214251139913181	0.317656904572488
ENSG00000127564	0.0292403450298503	0.130679268862262	-0.484883956105811
ENSG00000127666	-0.0408748173766016	0.0874926416264875	0.0732324162366096
ENSG00000127824	0.0232342034895995	0.109544180741639	-0.493228490160629
ENSG00000127922	-0.130623669855427	-0.366841144951952	0.182139928224645
ENSG00000127954	-0.0506025272516754	1.27713453568593	0.106578079296449
ENSG00000128059	-0.0518967086441885	0.222250223029692	0.0534538287832789
ENSG00000128242	-0.153767845451137	-0.0051897129648936	-0.0829152906170959
ENSG00000128284	-0.151131110312762	0.0109935138615225	0.0393862843745823
ENSG00000128313	0.200293431832823	-0.0855919084528027	-0.193866302752117
ENSG00000128383	0.119264652586306	0.136480195433837	0.0743443555372245
ENSG00000128394	-0.282409788119819	0.0358455645625403	-0.00366695751504172
ENSG00000128524	-0.0199255215500556	-0.18118536214575	-0.145948543191818
ENSG00000128573	-0.0809027266337902	0.0196318983594326	0.135026246277099
ENSG00000128578	0.0378490988303441	-0.00764697803697463	0.0737317396832727
ENSG00000128581	-0.0651784172016698	0.0337732983513061	0.0251376518904793
ENSG00000128595	-0.0990049667948393	0.0283705199127873	-0.0235800883448736
ENSG00000128602	-0.117012573382071	0.0223077936177273	-0.125831933329993
ENSG00000128626	-0.0349941434758036	-0.00853185972900169	0.0947165711920783
ENSG00000128731	0.0571510586100713	-0.0501661102859054	-0.0972212392726952
ENSG00000128789	0.0314608516377385	-0.0371366379058058	0.0954352252829042
ENSG00000128881	-0.11930448394273	-0.0314226264185221	0.0601582690567553
ENSG00000128918	-0.078957077347287	-0.174001871429113	-0.250423661486723
ENSG00000129007	-0.00154826885970098	0.303050594579327	0.095332523640978
ENSG00000129084	0.0831562354993084	0.510481940457056	0.00430533098538266
ENSG00000129103	-0.0297239493287578	-0.555298183042645	-0.00180607461030717
ENSG00000129173	0.177310150090773	0.151873403398305	-0.0521926703655324
ENSG00000129214	0.414481567455371	0.232078094342401	0.143932955731483
ENSG00000129221	-0.701874392765914	-0.0273235995110852	0.0520990247053508
ENSG00000129250	0.027664677930435	-0.0869714818991654	0.408169808996337
ENSG00000129465	-0.237147862496312	-0.012742163276062	0.299355261942138
ENSG00000129493	-0.160499808401471	0.111447237458066	-0.243423668124964
ENSG00000129518	0.00461927950999848	0.065380366152166	0.332870631538479
ENSG00000129566	0.0358961644203285	0.00433023306122434	0.360150417237382
ENSG00000129673	-0.00760777360218926	-0.186961748761375	0.163991708923891
ENSG00000129873	-0.204058605969775	0.730029575688995	-0.0698819610165418
ENSG00000129988	0.276836185093993	0.10412536824046	-0.101885775719087
ENSG00000130024	0.025325071044105	0.323812141423804	0.0159528149670187
ENSG00000130164	0.0531469723191534	0.179204280467363	0.050469186420079
ENSG00000130234	-0.0878969409252548	-0.265678380158937	-0.0553172945886988
ENSG00000130244	-0.0400429821086113	0.24419543851466	0.0748715638693316
ENSG00000130294	-0.0561852895409155	-0.196017680857615	0.0570317270778
ENSG00000130402	-0.0127611663692049	-0.0882447581960969	-0.00687378507685921
ENSG00000130477	0.00661113238522641	-0.0416449932225304	0.0233378141625427
ENSG00000130487	-0.00390231691551672	-0.0542699988947636	-0.046463904439987
ENSG00000130508	-0.0610234379105134	-0.0557006116021637	-0.0464164781480874
ENSG00000130528	-0.00384967743668578	-0.127728452930884	0.230924521931391
ENSG00000130584	-0.166137544138934	-0.0179736818209285	0.281849591272706
ENSG00000130598	0.748515500049715	-0.17944156004959	0.112627076562924
ENSG00000130669	0.248444159201371	-0.629234265177277	0.0327634251468384
ENSG00000130675	-0.055136745867007	0.38713290881372	-0.0160421223138221
ENSG00000130684	-0.0175752713437634	-0.357351427704279	-0.059224062289851
ENSG00000130755	-0.034530509430344	-0.0804534932606214	-0.273653743030907
ENSG00000130775	0.0519435679961155	-0.0994917338817386	-0.0221981994982237
ENSG00000130811	-0.313167503770649	0.389985939958178	-0.189366466996037
ENSG00000130813	0.245716623338234	0.110417613451913	0.0401587955651393
ENSG00000130943	0.153397639961668	-0.0944804726227145	0.112169055761285
ENSG00000130962	0.0131383089456906	0.221782878047777	-0.788150412934939
ENSG00000130985	-0.494283211947604	0.376285134851585	-0.680334633516048
ENSG00000131019	0.049555956352864	-0.46466690976347	-0.091331262806588
ENSG00000131023	0.0178724709518606	0.254170982159676	-0.0150085007304914
ENSG00000131037	0.0950140607315279	-0.128274253811239	0.026056006346549
ENSG00000131061	0.0619414566027553	0.0544868479008184	-0.0983417126413597
ENSG00000131094	0.0474570759870291	0.0153772788022136	-0.142260005963964
ENSG00000131096	-0.0062733543938777	-0.0170663449664129	-0.123158874159993
ENSG00000131188	-0.0485238717949482	0.0867900279391556	-0.0237074593168695
ENSG00000131263	0.0570510901796553	0.0297921703432301	0.000474679559899549
ENSG00000131370	-0.4971846321336	-0.0232733872085671	-0.145508036428956
ENSG00000131389	0.196322646011606	-0.0220779707869525	0.0181248726488237
ENSG00000131462	-0.0666639817137664	-0.411872687058103	0.0417423450992326
ENSG00000131467	-0.0309053246444003	0.0406994249233138	0.334654256118749
ENSG00000131477	0.455860574421059	-0.265686016551767	-0.0328496421201621
ENSG00000131558	-0.00586497700089428	0.071142585944522	0.212698974993009
ENSG00000131724	-0.509678860935827	-0.531441944394444	-0.0754024677028016
ENSG00000131730	0.0141881729634055	-0.490003442626218	-0.0588456299981684
ENSG00000131791	-0.0412080018031228	0.0974405827225038	0.269786969892583
ENSG00000131864	-0.409238860345916	-0.135424035050272	-0.0643770037433861
ENSG00000131941	-0.301237969081702	-0.156498729360103	0.0087049849135461
ENSG00000132000	0.0853178234328521	-1.0987206759673	0.167192546663985
ENSG00000132003	0.165599778746704	-0.641632429702102	0.169124043392435
ENSG00000132155	-0.358255099913366	-0.0295993037418046	-0.0379179520151827
ENSG00000132170	-0.120753374764666	-0.0129202859378716	0.0360545315284808
ENSG00000132207	0.460024058422519	-0.115094057727318	0.0723373498705584
ENSG00000132256	-0.0827835833657484	-0.108471853084388	0.0594552868055684
ENSG00000132334	0.204077568073001	0.0561827276668811	0.20953040219397
ENSG00000132341	0.0882499839195641	0.139740317516653	-0.0189353937546718
ENSG00000132429	-0.234440428612805	-0.0628286179032817	0.181850729508323
ENSG00000132467	0.149577603894059	0.387211764561277	-0.0634893875835107
ENSG00000132485	-0.177473947029243	-0.00661897210111414	0.261450514222605
ENSG00000132549	0.092484211968768	0.0172645536282981	-0.558439043838247
ENSG00000132591	-0.217907900893262	-0.127454238152383	0.402482208560386
ENSG00000132600	0.027863957112143	0.10501122441265	-0.393899257554978
ENSG00000132670	0.367876903513606	-0.0409528108527795	-0.0163074180473064
ENSG00000132671	0.188260371588938	0.104653828465811	-0.0702080736270432
ENSG00000132692	-0.252533200226067	-0.0704342290026447	0.0939725237678909
ENSG00000132693	-0.210800808458373	-0.00988705907388473	0.0452171335276693
ENSG00000132698	-0.000402342232113699	-0.0645335734128982	-0.0932511730431968
ENSG00000132825	-0.029975511669987	0.064000112232403	-0.3003041303064
ENSG00000132855	0.899192108399725	-0.163653617912614	-0.00348244279962096
ENSG00000132874	-1.08154600089093	-0.216866646289408	-0.151244366664815
ENSG00000132915	0.00285948248806426	-0.502479429373001	0.18440783621275
ENSG00000132938	0.0313692410881978	-0.659684768706269	-0.0638178065036161
ENSG00000133027	-0.141554209709878	0.0123804021034575	-0.157726003883736
ENSG00000133069	-0.237565464371607	-0.13493430953454	-0.0855971867456446
ENSG00000133111	-0.234015511297612	0.0438761099035763	-0.102625839945138
ENSG00000133121	0.174652112363074	0.142482847477929	0.14489341010196
ENSG00000133124	-0.459560982350427	-0.0912024479430942	-0.10416082030131
ENSG00000133169	-0.102172679815459	-0.076957592168915	-0.242231079591554
ENSG00000133195	-0.081241743999426	-0.0452229147789819	-0.0711638099773584
ENSG00000133256	-0.109396831718607	-0.406473020536497	0.619706211585944
ENSG00000133265	0.194864654253828	0.322854295684832	-0.712274951505577
ENSG00000133328	-0.136620276277973	0.204842781688122	-0.162155097064894
ENSG00000133392	0.0162569944758978	-0.0220319468700119	-0.216324236474167
ENSG00000133574	-0.036256374223021	0.0574733501399309	-0.105048605695155
ENSG00000133640	-0.0294976228959563	-0.320926469857582	0.0745198892831969
ENSG00000133641	0.29361158820291	0.0532546176132656	-0.0194165465746089
ENSG00000133704	-0.0621068969883529	0.189907640340677	0.162026471676046
ENSG00000133731	-0.0103974702568363	0.0173648398020454	0.126953022941037
ENSG00000133789	0.0133404367455678	-0.297833550789737	-0.330248633290629
ENSG00000133874	0.213107135739959	-0.448977992424666	-0.130508437412705
ENSG00000133878	0.0766781033437098	0.245571104438633	-0.104167387404776
ENSG00000133961	0.0169449033481825	-0.0316446309522149	-0.0385073399163582
ENSG00000134001	0.020891669619344	0.0869444154832776	0.0616189114855183
ENSG00000134013	-0.0753110073426694	0.0418996297296452	0.0978759443006846
ENSG00000134014	-0.0886970841351961	-0.0106158866636571	-0.111396961557972
ENSG00000134077	-0.0654537903394938	0.0825167284746466	-0.0953458422207287
ENSG00000134200	-0.480784311785153	0.262348097319781	-0.25439493506355
ENSG00000134245	0.0938685363608052	-0.0565423785689889	0.18207158007346
ENSG00000134253	-0.124670552956828	-0.0643226068166941	0.0294578794659598
ENSG00000134255	-0.0672206274473615	0.147876124235607	0.404105935320282
ENSG00000134287	0.0424628260956036	0.0555912355883669	-0.120773520262295
ENSG00000134318	-0.012611020074794	-0.0159209470174071	0.0124147985133612
ENSG00000134352	0.0494328157320544	0.21426689928465	0.556442893377675
ENSG00000134363	-0.0328013799109259	0.132841272659149	-0.226552532148692
ENSG00000134419	0.0718755217418394	-0.0753304640017749	-0.035916637771674
ENSG00000134438	0.0454076832789732	0.0238477007788784	-0.315327548202467
ENSG00000134461	-0.384313584146419	-0.161362843977683	-0.0380554461966378
ENSG00000134463	0.11249710950285	0.143747368992062	-0.0410118008873276
ENSG00000134504	0.267199484567421	0.0295520847079113	0.0196773775681335
ENSG00000134508	-0.213801610321681	-0.0955852652758325	0.141436515757803
ENSG00000134571	-0.10729617209607	-0.203348909075553	0.171464759648086
ENSG00000134597	0.0954214725884516	-0.0939133979672988	0.265564605468892
ENSG00000134686	0.075882797385049	0.00860131792154561	0.31516406434732
ENSG00000134758	-0.0156541657221775	0.120283252988787	0.0812815968604896
ENSG00000134769	-0.111206916844504	-0.053737635616334	0.213907716670032
ENSG00000134779	0.214218642018263	0.0501714731724829	-0.340045410663067
ENSG00000134780	0.0770069413372282	-0.0137308987971606	0.209864253922332
ENSG00000134825	0.00645254492477054	-0.0400860734156447	-0.51510837990122
ENSG00000134873	0.0327442160172125	-0.044612033142263	-0.101260975402933
ENSG00000134905	0.0848325096968615	0.210998082282458	-0.0980601242737886
ENSG00000134982	0.182460095751049	0.0406167041293933	0.111362588492487
ENSG00000135047	0.155880844373745	-0.0537807907365181	0.0171257375026007
ENSG00000135077	0.297042112786012	-0.237426263947165	0.0389126378787212
ENSG00000135218	-0.0549648591295071	-0.177651339302	0.335156609049605
ENSG00000135222	-0.0186581324978068	-0.12206908701238	-0.0957003547736281
ENSG00000135241	0.00682865650339319	-0.0568680802379668	0.439392748855437
ENSG00000135253	-0.0961783857905256	-0.0332747960763221	0.172891987717504
ENSG00000135269	0.143248112434681	-0.0176716029831251	-0.269115026278583
ENSG00000135317	-0.0452592917704511	0.0357139332073683	0.139888851814165
ENSG00000135338	0.510641127121486	0.135294089475556	0.0340994002847091
ENSG00000135341	-0.274846494855213	0.0867325150833797	-0.0381579038762236
ENSG00000135374	-0.138501848842467	-0.349091992600205	0.119124363518415
ENSG00000135387	-0.7324644101453	-0.179931335131406	0.101117157595435
ENSG00000135407	-0.0183252333482864	0.102311825855904	-7.05426039688817e-05
ENSG00000135439	0.147804602661899	0.349695288640566	0.12645492504455
ENSG00000135443	0.106899198902003	0.040885846523965	0.0843697546565168
ENSG00000135503	-0.0626404352908002	-0.0396203294714557	0.148602301658524
ENSG00000135535	-0.0398994134404311	0.0251754582797039	0.367947172960092
ENSG00000135540	-0.0255300410778781	-0.0468601039818261	-0.220523168625287
ENSG00000135596	-0.166097550851138	-0.214222164995355	-0.0626639774333029
ENSG00000135604	-0.151108485750334	-0.0216764927737234	-0.0721149557304234
ENSG00000135625	0.258617717499274	-0.324446456082098	0.678851998337456
ENSG00000135631	0.0558555864255291	-0.129806586861581	0.648992118428756
ENSG00000135636	0.457619571510961	-0.0628668541775147	0.709493754147422
ENSG00000135677	0.0524074026697316	-0.187352505957347	0.418839747125664
ENSG00000135679	0.218922924915264	0.092915348588719	0.215452318986738
ENSG00000135686	-0.227831251285451	-0.382449054610664	-0.0294442012572892
ENSG00000135773	0.415011497118629	-0.0562452831450955	-0.19632898936439
ENSG00000135775	0.0432206546120278	0.207508573115903	-0.175116968511248
ENSG00000135829	-0.0157706663133397	-0.197839444157366	0.266081995654057
ENSG00000135862	-0.0878007430908661	-0.0735816318024938	0.200914853808201
ENSG00000135870	-0.04951398860252	-0.0848147441505501	0.225981808035134
ENSG00000135912	0.23386559423168	-0.271845157290085	0.111595143319885
ENSG00000135914	0.315898107186693	-0.304599003435429	0.273615807217305
ENSG00000135929	-0.510612645485415	-0.255049344865299	0.235276628359056
ENSG00000136044	0.375553909058978	-0.0649840609725934	-0.248765816758802
ENSG00000136045	0.0299209462226753	0.00405801828208781	-0.160223904452769
ENSG00000136068	-0.0471885787683538	0.337302445036536	-0.306422709370211
ENSG00000136100	0.0272538750635964	0.258257414918734	-0.228206848995412
ENSG00000136122	0.0788194045181445	0.0029375882738103	0.666423354592856
ENSG00000136155	-0.191278809351603	-0.158911901012026	0.533402644453606
ENSG00000136156	0.0403987021411698	-0.114421448133398	-0.629899866326793
ENSG00000136158	-0.191709255636067	0.0760050781316058	0.327736095459806
ENSG00000136169	-0.208042828579993	0.407679606561603	-0.0949088263851229
ENSG00000136193	0.144185200985972	-0.411698149786103	-0.116355076152056
ENSG00000136238	0.136500759624542	0.0182037603443668	-0.130709575135761
ENSG00000136271	0.0736703701758842	0.0777622687287802	-0.062354928628519
ENSG00000136297	0.0238039117894472	-0.0980615776218399	0.184523163595541
ENSG00000136319	0.0103135867361598	-0.275306476509227	-0.130404116546783
ENSG00000136379	-0.352153435198202	0.585821854228024	0.0224852036068972
ENSG00000136492	0.00847563984574625	0.375963842133545	0.129644445004595
ENSG00000136531	-0.12215116191112	0.173433610210491	0.0390115758333997
ENSG00000136574	0.114930025144542	-0.057650093040392	0.00772386891420259
ENSG00000136689	0.0186744139662132	0.0113740163909745	0.434208009354014
ENSG00000136710	-0.136343875156372	0.119246199825594	-0.0414953693448924
ENSG00000136811	0.0551202683923687	-0.34084493992461	-1.27892809368273
ENSG00000136848	-0.00802983713460392	0.347018830134377	-0.657649433903361
ENSG00000136856	-0.0242178099804778	0.344401733145563	0.491499300109356
ENSG00000136874	-0.0466302275912354	-0.00506923903770555	0.0041202330369563
ENSG00000136895	0.0452620387833248	-0.046781715690995	0.0670031126855524
ENSG00000136928	0.336042867450952	-0.102917491998471	-0.0727801028009774
ENSG00000136937	0.0148313322507712	-0.502791325213726	-0.0918770493160714
ENSG00000136960	0.153704988755627	-0.175914259879332	-0.0616882281690669
